user_id,project_id,skill_match_score,average_skill_level,role_match,time_match_score,domain_match,experience_gap,collaboration_style_match,team_atmosphere_match,target_score
272,7,0.1875,0.375,0,0.4706,0,1,1,0,22.73
272,8,0.2,0.7,1,0.6154,0,-3,0,1,32.3
272,9,0.2105,1.3,1,1.0,0,-3,1,0,42.62
272,10,0.2667,0.7778,1,0.8889,0,-1,0,0,37.24
272,11,0.2857,1.0,1,0.7273,0,0,0,0,41.89
272,12,0.0769,0.4286,0,0.5333,0,1,1,0,23.62
272,13,0.4706,1.6,1,0.4211,0,0,0,1,52.14
272,14,0.2727,0.8571,0,0.3636,1,-2,1,0,29.1
272,15,0.2692,1.3,1,0.4706,0,-1,0,0,31.51
272,16,0.2353,0.8889,1,0.3478,0,1,0,1,34.72
272,17,0.1429,0.375,0,0.6154,1,0,0,0,27.04
272,18,0.1818,0.7,1,1.0,0,-3,0,0,40.07
272,19,0.4118,1.3333,1,1.0,0,1,0,1,56.03
272,20,0.1667,0.8571,0,0.5,0,0,0,0,21.18
272,21,0.0909,0.7,1,0.3478,0,-1,0,0,30.05
272,22,0.1667,0.375,0,1.0,0,-2,1,0,27.81
272,23,0.1429,0.5,0,0.4444,0,1,0,0,11.77
272,24,0.3,1.0,1,0.4706,0,1,0,0,40.45
272,25,0.1818,1.1429,1,0.5333,0,-2,0,0,27.62
272,26,0.1739,0.5833,1,0.4444,0,-1,0,1,36.49
272,27,0.0769,0.4286,1,0.5714,0,-3,0,1,27.47
272,28,0.25,0.5,0,0.5333,0,1,1,0,34.79
272,29,0.2308,0.5,0,1.0,0,-1,0,0,25.32
272,30,0.3333,1.1429,1,0.4444,0,-2,0,0,39.91
272,31,0.1429,0.5714,1,0.32,0,-3,0,0,23.92
272,32,0.2778,1.125,1,0.6154,0,0,0,0,35.53
272,33,0.25,0.875,1,0.4211,0,-1,1,0,37.94
272,34,0.3636,1.1429,1,1.0,0,-1,0,1,52.38
272,35,0.2222,1.2,1,0.6667,0,1,0,0,36.85
272,36,0.3077,1.1538,1,0.5714,1,-2,1,1,50.14
272,37,0.2,0.5714,1,0.7273,0,-3,0,0,35.01
272,38,0.2667,1.0,1,0.8,0,1,0,0,47.12
272,39,0.375,1.5556,1,0.3333,0,-1,0,0,40.78
272,40,0.3571,1.0,1,0.6667,0,-2,0,0,46.53
272,41,0.2353,0.875,1,0.381,0,1,0,1,46.03
272,42,0.2381,1.0,1,0.5333,0,-1,1,0,32.99
272,43,0.1538,0.375,0,1.0,0,-2,1,0,26.88
272,44,0.0769,0.375,0,1.0,0,1,0,0,24.77
272,45,0.2632,0.75,0,0.4,0,0,1,0,23.36
272,46,0.1667,0.3333,0,0.5714,0,-1,0,0,28.33
272,47,0.1765,0.875,1,0.4706,0,1,0,0,31.46
272,48,0.3158,0.9,1,0.4706,0,0,0,1,50.51
272,49,0.2727,1.3333,1,0.7273,0,-1,0,1,41.92
272,50,0.3889,1.3333,1,0.4,0,-3,1,0,44.51
272,51,0.35,1.3,1,0.6154,0,-2,0,0,48.79
272,52,0.4615,1.5,1,0.5333,0,1,0,0,45.12
272,53,0.1333,0.375,0,0.32,0,0,0,0,14.52
272,54,0.1786,1.0,1,1.0,0,1,0,0,44.13
272,55,0.3077,1.0,1,0.5333,0,0,0,1,38.82
272,56,0.3077,1.0,1,0.5333,0,1,0,0,37.2
272,57,0.2308,0.5,0,0.4706,0,0,0,0,24.02
272,58,0.25,0.75,0,0.32,0,1,0,0,15.31
272,59,0.1111,0.375,0,1.0,0,-2,0,0,32.21
272,60,0.2632,0.9167,1,0.8,0,-1,1,0,42.53
272,61,0.1818,0.8,1,1.0,0,0,0,0,40.95
272,62,0.2308,1.3333,1,0.4706,0,0,0,1,41.04
272,63,0.1,0.4286,1,0.4444,0,-2,0,1,36.37
272,64,0.3077,0.8333,1,0.3333,0,-2,0,0,32.98
272,65,0.0,0.0,0,0.8889,1,0,1,0,40.8
272,66,0.2632,0.8889,1,0.3333,0,0,0,0,35.75
272,67,0.6429,1.7143,1,0.4,0,-2,0,0,49.39
272,68,0.3,0.5,0,0.4706,0,1,0,1,22.55
272,69,0.24,0.6667,1,0.8,1,1,0,0,49.26
272,70,0.2273,0.6,0,1.0,0,-2,0,0,22.2
272,71,0.3571,0.875,1,0.5333,0,-3,0,0,39.77
272,72,0.1765,0.6,0,0.6154,0,-1,1,0,24.55
272,73,0.0,0.0,0,0.4,0,-1,0,0,7.41
272,74,0.2609,1.1,1,0.6667,0,-3,0,0,35.23
272,75,0.35,1.3333,1,0.4444,0,0,0,1,45.37
272,76,0.3889,1.1111,1,0.4,0,1,0,1,40.54
272,77,0.1429,0.8,1,0.7273,0,-3,0,0,36.66
272,78,0.0,0.0,0,0.7273,0,1,1,0,23.26
272,79,0.1923,0.9167,1,0.4,0,-2,0,0,29.95
272,80,0.1765,0.375,0,0.3478,0,-1,0,0,25.88
273,1,0.3571,1.0,1,0.5789,0,-1,0,0,44.45
273,2,0.3077,1.3333,1,0.55,0,-3,1,0,40.02
273,3,0.375,1.3333,1,0.5238,0,0,0,0,39.96
273,4,0.4375,1.25,1,1.0,0,1,0,0,44.37
273,5,0.375,1.2857,1,0.6471,0,1,0,0,39.22
273,6,0.375,1.0,1,0.4783,0,1,0,1,43.44
273,7,0.4375,1.75,1,0.6471,1,1,0,0,59.43
273,8,0.4,1.5,1,0.8462,0,-3,1,0,51.98
273,9,0.2632,1.1,1,1.0,0,-3,0,1,46.15
273,10,0.4,1.2222,1,1.0,0,-1,0,0,53.86
273,11,0.5,1.875,1,1.0,0,0,0,1,54.92
273,12,0.6154,2.0,1,0.7333,0,1,0,0,52.1
273,13,0.4706,1.6,1,0.5789,0,0,1,0,49.06
273,14,0.2727,0.8571,1,0.5,0,-2,0,1,33.52
273,15,0.4231,1.1,1,0.6471,0,-1,0,0,48.16
273,16,0.5882,1.8889,1,0.4783,1,1,0,0,68.89
273,17,0.6667,1.875,1,0.8462,0,0,0,0,55.19
273,18,0.5455,1.4,1,1.0,0,-3,0,0,47.08
273,19,0.3529,1.2222,1,1.0,0,1,0,0,44.3
273,20,0.3333,1.1429,1,0.6875,0,0,0,1,44.68
273,21,0.2727,1.3,1,0.4783,1,-1,1,1,54.75
273,22,0.2222,1.0,1,1.0,0,-2,0,0,39.14
273,23,0.2857,1.5,1,0.6111,0,1,0,0,39.97
273,24,0.6,1.8571,1,0.6471,0,1,1,0,55.55
273,25,0.3636,0.8571,1,0.7333,0,-2,0,0,42.43
273,26,0.4348,1.3333,1,0.6111,0,-1,0,0,45.37
273,27,0.0769,0.7143,1,0.7857,0,-3,0,0,28.48
273,28,0.4167,1.0,1,0.7333,0,1,0,0,47.03
273,29,0.0769,0.8333,1,1.0,0,-1,0,0,37.42
273,30,0.6,1.8571,1,0.6111,0,-2,0,0,48.61
273,31,0.5714,1.5714,1,0.44,0,-3,0,0,47.18
273,32,0.1667,1.125,1,0.8462,1,0,0,0,49.14
273,33,0.25,1.125,1,0.5789,0,-1,0,0,34.9
273,34,0.2727,1.2857,1,1.0,0,-1,0,0,43.57
273,35,0.2222,1.2,1,0.9167,0,1,0,0,44.14
273,36,0.1923,1.1538,1,0.7857,0,-2,0,0,46.17
273,37,0.4667,1.7143,1,1.0,1,-3,0,0,57.83
273,38,0.3333,1.4,1,1.0,0,1,1,1,63.34
273,39,0.25,1.2222,1,0.4583,0,-1,1,0,36.87
273,40,0.4286,1.625,1,0.9167,0,-2,0,0,44.09
273,41,0.3529,1.5,1,0.5238,1,1,0,0,48.75
273,42,0.4286,1.5556,1,0.7333,0,-1,0,1,48.94
273,43,0.2308,0.75,1,1.0,0,-2,0,0,45.4
273,44,0.5385,1.5,1,1.0,0,1,0,0,55.5
273,45,0.4211,1.5,1,0.55,0,0,0,0,50.98
273,46,0.5556,1.6667,1,0.7857,0,-1,0,1,59.65
273,47,0.5882,1.875,1,0.6471,0,1,0,1,58.1
273,48,0.5263,1.6,1,0.6471,0,0,1,0,58.15
273,49,0.5455,2.5,1,1.0,0,-1,1,0,59.1
273,50,0.2778,0.8889,1,0.55,0,-3,0,1,35.72
273,51,0.2,0.8,1,0.8462,0,-2,0,0,40.15
273,52,0.3846,1.625,1,0.7333,0,1,0,1,57.6
273,53,0.2667,1.125,1,0.44,1,0,0,0,48.38
273,54,0.5357,1.3636,1,1.0,0,1,0,0,58.21
273,55,0.3077,1.5,1,0.7333,1,0,0,0,61.25
273,56,0.5385,1.7143,1,0.7333,1,1,0,0,61.14
273,57,0.6923,2.0,1,0.6471,0,0,0,0,59.48
273,58,0.35,1.5,1,0.44,1,1,0,0,54.81
273,59,0.2778,1.0,1,1.0,0,-2,0,0,37.25
273,60,0.3684,0.9167,1,1.0,0,-1,0,0,49.18
273,61,0.5455,2.4,1,1.0,1,0,0,1,68.08
273,62,0.4615,1.5,1,0.6471,0,0,0,0,52.82
273,63,0.1,0.7143,1,0.6111,0,-2,0,0,30.01
273,64,0.3077,1.3333,1,0.4583,0,-2,1,0,40.72
273,65,0.3333,1.0,1,1.0,0,0,0,1,54.55
273,66,0.1579,0.7778,1,0.4583,0,0,1,0,38.34
273,67,0.2857,1.1429,1,0.55,0,-2,0,0,25.0
273,68,0.2,1.3333,1,0.6471,0,1,0,0,31.21
273,69,0.28,0.75,1,1.0,0,1,0,0,43.97
273,70,0.1364,0.6,1,1.0,0,-2,0,1,30.74
273,71,0.5714,2.0,1,0.7333,0,-3,0,0,47.66
273,72,0.4706,1.3,1,0.8462,0,-1,0,0,52.79
273,73,0.5556,2.0,1,0.55,0,-1,0,0,53.82
273,74,0.1304,0.8,1,0.9167,0,-3,0,0,33.1
273,75,0.25,0.8889,1,0.6111,0,0,0,0,40.43
273,76,0.3333,1.2222,1,0.55,0,1,1,0,35.58
273,77,0.4762,1.3,1,1.0,0,-3,0,0,51.45
273,78,0.7333,2.1429,1,1.0,1,1,0,0,68.12
273,79,0.5,1.1667,1,0.55,0,-2,1,0,48.57
273,80,0.4118,1.5,1,0.4783,0,-1,1,0,50.41
274,1,0.4286,1.0,1,1.0,1,-2,0,0,61.75
274,2,0.3077,1.0,1,1.0,0,-4,0,1,37.15
274,3,0.25,0.8889,1,1.0,0,-1,0,0,39.58
274,4,0.3125,1.125,1,1.0,0,0,0,0,48.77
274,5,0.375,1.1429,1,1.0,0,0,0,1,57.49
274,6,0.375,0.8889,1,1.0,0,0,0,0,51.24
274,7,0.375,1.375,1,1.0,0,0,0,0,46.98
274,8,0.4,1.5,1,1.0,0,-4,0,0,44.69
274,9,0.3158,1.0,1,1.0,0,-4,0,0,43.4
274,10,0.2667,0.8889,1,1.0,1,-2,0,0,52.97
274,11,0.2143,0.75,1,1.0,0,-1,0,0,35.76
274,12,0.5385,1.4286,1,1.0,0,0,0,0,51.04
274,13,0.5294,1.7,1,1.0,0,-1,0,0,54.01
274,14,0.1818,0.7143,1,1.0,0,-3,0,0,32.43
274,15,0.1923,0.7,1,1.0,0,-2,0,0,40.3
274,16,0.4118,1.6667,1,1.0,0,0,0,0,55.05
274,17,0.381,1.375,1,1.0,0,-1,0,0,57.98
274,18,0.3636,1.0,1,1.0,0,-4,0,0,39.96
274,19,0.1765,0.8889,1,1.0,0,0,0,0,43.58
274,20,0.4167,1.1429,1,1.0,0,-1,1,0,52.91
274,21,0.3182,1.2,1,1.0,0,-2,0,0,40.55
274,22,0.2222,0.75,1,1.0,0,-3,0,0,33.94
274,23,0.2857,1.3333,1,1.0,1,0,0,0,55.48
274,24,0.6,1.1429,1,1.0,0,0,0,0,53.61
274,25,0.4545,1.2857,1,1.0,0,-3,0,0,50.99
274,26,0.3043,0.9167,1,1.0,0,-2,0,0,39.55
274,27,0.3077,1.0,1,1.0,0,-4,0,0,39.3
274,28,0.5,0.8333,1,1.0,0,0,0,0,50.77
274,29,0.3077,1.1667,1,1.0,0,-2,0,0,42.96
274,30,0.3333,0.8571,1,1.0,0,-3,0,0,36.66
274,31,0.2857,1.0,1,1.0,0,-4,1,1,48.17
274,32,0.0556,0.375,1,1.0,0,-1,0,0,37.51
274,33,0.3125,0.875,1,1.0,0,-2,0,1,52.05
274,34,0.0909,0.4286,1,1.0,0,-2,1,0,42.34
274,35,0.2222,1.1,1,1.0,0,0,1,1,56.94
274,36,0.1538,1.0,1,1.0,0,-3,0,0,36.69
274,37,0.4,1.7143,1,1.0,0,-4,0,0,40.06
274,38,0.1333,0.5,1,1.0,0,0,0,0,36.46
274,39,0.1875,0.8889,1,1.0,0,-2,0,0,41.94
274,40,0.1429,0.75,1,1.0,0,-3,0,0,40.82
274,41,0.1176,0.375,1,1.0,0,0,0,0,37.15
274,42,0.1429,0.3333,1,1.0,0,-2,0,0,35.37
274,43,0.2308,0.875,1,1.0,0,-3,0,1,42.38
274,44,0.3077,1.0,1,1.0,0,0,0,0,44.07
274,45,0.4211,1.0,1,1.0,0,-1,0,0,48.79
274,46,0.3889,1.1111,1,1.0,0,-2,1,0,47.12
274,47,0.5882,1.875,1,1.0,0,0,0,0,56.46
274,48,0.2105,1.1,1,1.0,0,-1,0,0,47.15
274,49,0.3636,1.0,1,1.0,0,-2,0,0,48.04
274,50,0.1667,0.7778,1,1.0,0,-4,0,0,34.8
274,51,0.2,0.7,1,1.0,0,-3,0,0,37.44
274,52,0.2308,1.0,1,1.0,0,0,1,0,50.87
274,53,0.4667,1.5,1,1.0,0,-1,0,0,49.22
274,54,0.3214,0.7273,1,1.0,0,0,0,1,52.18
274,55,0.2308,1.25,1,1.0,0,-1,1,0,46.6
274,56,0.1538,0.4286,1,1.0,0,0,0,1,49.42
274,57,0.3846,0.8333,1,1.0,0,-1,0,1,54.27
274,58,0.5,1.625,1,1.0,0,0,0,0,54.82
274,59,0.2778,0.75,1,1.0,0,-3,1,0,47.58
274,60,0.4737,1.0,1,1.0,0,-2,0,0,46.61
274,61,0.0909,0.6,1,1.0,0,-1,0,0,43.54
274,62,0.6154,2.0,1,1.0,0,-1,0,0,60.64
274,63,0.1,0.4286,1,1.0,0,-3,0,0,36.55
274,64,0.3846,1.0,1,1.0,0,-3,0,1,50.64
274,65,0.3333,1.0,1,1.0,0,-1,0,0,52.2
274,66,0.1579,0.7778,1,1.0,0,-1,0,0,44.49
274,67,0.1429,1.0,1,1.0,0,-3,0,0,40.48
274,68,0.2,1.0,1,1.0,0,0,0,0,43.64
274,69,0.24,0.8333,1,1.0,0,0,0,1,51.27
274,70,0.2727,0.9,1,1.0,0,-3,1,0,39.89
274,71,0.2143,1.0,1,1.0,0,-4,0,1,39.68
274,72,0.5882,1.7,1,1.0,0,-2,0,0,45.83
274,73,0.5556,2.0,1,1.0,0,-2,1,0,62.95
274,74,0.1304,0.7,1,1.0,0,-4,1,0,36.82
274,75,0.3,0.7778,1,1.0,0,-1,0,0,42.46
274,76,0.4444,1.1111,1,1.0,0,0,0,0,57.01
274,77,0.3333,1.1,1,1.0,0,-4,0,1,49.69
274,78,0.3333,1.5714,1,1.0,0,0,0,0,45.63
274,79,0.1923,0.6667,1,1.0,0,-3,0,0,34.07
274,80,0.5294,1.875,1,1.0,0,-2,0,0,55.36
275,1,0.5,1.375,1,0.2632,0,1,0,0,45.75
275,2,0.0769,0.6667,0,0.25,0,-1,0,0,14.43
275,3,0.375,1.2222,1,0.2381,0,2,0,0,33.59
275,4,0.4375,1.25,0,0.625,0,3,0,0,27.59
275,5,0.4375,0.8571,0,0.2941,0,3,0,0,16.79
275,6,0.3333,0.6667,0,0.2174,0,3,0,1,23.47
275,7,0.4375,1.25,1,0.2941,0,3,0,0,39.74
275,8,0.4,1.1,1,0.3846,0,-1,0,0,39.72
275,9,0.1579,0.5,1,0.7143,0,-1,0,1,41.06
275,10,0.4667,1.1111,1,0.5556,0,1,0,0,42.89
275,11,0.2857,0.625,0,0.4545,0,2,0,1,24.49
275,12,0.1538,1.2857,1,0.3333,0,3,0,0,24.55
275,13,0.1176,0.4,0,0.2632,0,2,0,0,14.78
275,14,0.6364,1.5714,1,0.2273,0,0,0,1,59.35
275,15,0.1154,0.4,0,0.2941,0,1,0,0,15.05
275,16,0.1765,0.4444,0,0.2174,0,3,0,0,14.09
275,17,0.4286,1.25,1,0.3846,0,2,0,0,39.65
275,18,0.4091,1.1,1,1.0,1,-1,0,0,56.81
275,19,0.4118,1.2222,1,1.0,0,3,0,0,44.54
275,20,0.3333,1.4286,1,0.3125,1,2,1,1,55.48
275,21,0.3636,1.1,1,0.2174,0,1,0,1,36.42
275,22,0.5556,1.375,0,1.0,1,0,0,0,52.75
275,23,0.5714,1.8333,0,0.2778,0,3,0,0,33.1
275,24,0.3,0.7143,0,0.2941,0,3,0,0,21.6
275,25,0.2727,0.5714,0,0.3333,0,0,0,0,27.85
275,26,0.3478,0.9167,1,0.2778,0,1,0,0,34.94
275,27,0.4615,1.5714,1,0.3571,0,-1,0,0,44.38
275,28,0.3333,0.8333,1,0.3333,0,3,0,0,37.49
275,29,0.5385,1.8333,0,0.7143,0,1,0,0,40.33
275,30,0.3333,1.2857,0,0.2778,1,0,0,0,39.8
275,31,0.2857,0.7143,0,0.2,0,-1,1,0,18.44
275,32,0.2222,0.625,0,0.3846,0,2,0,0,19.36
275,33,0.4375,1.375,1,0.2632,0,1,0,0,35.12
275,34,0.6364,1.5714,1,0.7143,0,1,1,0,56.65
275,35,0.3889,1.1,1,0.4167,0,3,1,0,46.54
275,36,0.3462,0.8462,1,0.3571,0,0,0,0,39.51
275,37,0.2,0.5714,0,0.4545,0,-1,0,0,16.49
275,38,0.3333,1.1,0,0.5,0,3,0,1,31.63
275,39,0.375,1.1111,0,0.2083,0,1,0,0,27.15
275,40,0.0714,0.5,0,0.4167,0,0,0,0,14.65
275,41,0.5294,1.375,1,0.2381,0,3,0,0,36.47
275,42,0.1429,0.4444,0,0.3333,0,1,0,1,20.78
275,43,0.6923,1.375,1,0.625,0,0,0,0,57.01
275,44,0.2308,1.25,1,0.8333,0,3,0,0,37.0
275,45,0.4737,1.375,0,0.25,0,2,0,0,25.81
275,46,0.3889,1.1111,1,0.3571,0,1,1,1,47.98
275,47,0.4118,1.375,1,0.2941,0,3,0,1,43.51
275,48,0.1053,0.5,1,0.2941,0,2,0,0,30.27
275,49,0.1818,0.6667,0,0.4545,0,1,0,0,23.69
275,50,0.3333,1.2222,0,0.25,0,-1,0,1,28.5
275,51,0.25,0.6,0,0.3846,0,0,0,0,23.15
275,52,0.3846,1.25,1,0.3333,0,3,1,1,38.9
275,53,0.4,1.375,1,0.2,0,2,0,0,35.09
275,54,0.25,0.9091,1,0.7143,1,3,0,0,42.69
275,55,0.3077,1.125,0,0.3333,0,2,1,0,23.58
275,56,0.4615,1.5714,1,0.3333,0,3,0,0,31.42
275,57,0.1538,0.6667,0,0.2941,0,2,0,0,18.09
275,58,0.3,1.25,1,0.2,0,3,0,0,33.82
275,59,0.4444,1.375,1,0.8333,0,0,1,0,57.33
275,60,0.4211,0.9167,0,0.5,0,1,0,0,31.74
275,61,0.3636,1.0,0,0.625,0,2,0,1,33.9
275,62,0.3077,1.5,0,0.2941,0,2,0,0,20.66
275,63,0.4,1.5714,1,0.2778,0,0,0,0,40.24
275,64,0.4231,0.9167,1,0.2083,0,0,0,0,41.64
275,65,0.4167,0.7143,0,0.5556,0,2,0,1,31.76
275,66,0.4737,1.2222,1,0.2083,0,2,0,0,39.83
275,67,0.2857,1.2857,1,0.25,1,0,0,0,49.42
275,68,0.8,1.8333,1,0.2941,0,3,0,0,48.07
275,69,0.28,0.9167,0,0.5,0,3,0,0,19.9
275,70,0.3636,1.1,1,0.7143,0,0,1,1,55.92
275,71,0.4286,1.375,1,0.3333,0,-1,0,0,45.15
275,72,0.4118,1.1,1,0.3846,0,1,0,0,41.99
275,73,0.2222,0.8,0,0.25,0,1,1,0,27.8
275,74,0.4348,1.1,1,0.4167,0,-1,1,0,48.17
275,75,0.4,1.2222,0,0.2778,0,2,0,0,24.82
275,76,0.3889,1.1111,1,0.25,0,3,0,0,31.33
275,77,0.4286,1.1,0,0.4545,1,-1,0,0,45.52
275,78,0.2,0.7143,0,0.4545,0,3,0,0,15.32
275,79,0.1923,0.5,0,0.25,0,0,0,0,18.87
275,80,0.4118,1.375,1,0.2174,0,1,0,0,35.22
276,1,0.2857,0.875,1,0.2105,0,-2,0,0,30.01
276,2,0.2308,0.8333,1,0.2,0,-4,0,0,22.6
276,3,0.25,0.5556,1,0.1905,0,-1,0,0,26.72
276,4,0.375,0.875,1,0.5,0,0,0,0,48.62
276,5,0.4375,1.2857,1,0.2353,0,0,0,0,38.49
276,6,0.4583,1.3333,1,0.1739,0,0,0,1,48.05
276,7,0.25,1.0,1,0.2353,0,0,0,0,30.97
276,8,0.4,1.3,1,0.3077,0,-4,0,0,33.95
276,9,0.3158,1.4,1,0.5714,0,-4,0,1,41.23
276,10,0.2667,0.5556,1,0.4444,0,-2,1,0,42.73
276,11,0.1429,0.75,1,0.3636,1,-1,1,1,51.5
276,12,0.6923,1.2857,1,0.2667,0,0,0,0,60.36
276,13,0.3529,1.6,1,0.2105,0,-1,0,0,40.12
276,14,0.3636,0.4286,1,0.1818,0,-3,0,1,27.31
276,15,0.2308,0.8,1,0.2353,0,-2,1,0,28.21
276,16,0.2353,1.2222,1,0.1739,0,0,1,0,40.23
276,17,0.5238,1.375,1,0.3077,0,-1,0,0,50.37
276,18,0.5,1.1,1,0.8,0,-4,0,0,44.9
276,19,0.2941,1.0,1,0.8,0,0,0,0,42.92
276,20,0.4167,1.0,1,0.25,0,-1,0,1,42.65
276,21,0.4545,0.9,1,0.1739,0,-2,0,1,41.3
276,22,0.1111,0.875,1,0.8,0,-3,0,0,43.1
276,23,0.3571,0.8333,1,0.2222,0,0,0,0,32.91
276,24,0.2,0.7143,1,0.2353,0,0,0,0,31.74
276,25,0.2727,1.1429,1,0.2667,0,-3,1,0,36.28
276,26,0.3913,0.9167,1,0.2222,0,-2,0,0,34.61
276,27,0.3846,0.7143,1,0.2857,0,-4,1,0,35.75
276,28,0.25,0.5,1,0.2667,0,0,0,0,26.27
276,29,0.3846,0.8333,1,0.5714,0,-2,1,0,45.52
276,30,0.6,1.5714,1,0.2222,0,-3,1,0,43.56
276,31,0.2857,0.5714,1,0.16,0,-4,0,0,20.01
276,32,0.2222,0.625,1,0.3077,0,-1,1,0,39.9
276,33,0.375,0.75,1,0.2105,0,-2,0,0,30.81
276,34,0.3636,1.0,1,0.5714,0,-2,0,0,42.21
276,35,0.3889,1.4,1,0.3333,0,0,0,0,46.81
276,36,0.2692,1.0769,1,0.2857,0,-3,0,0,27.6
276,37,0.2,0.8571,1,0.3636,0,-4,0,0,25.0
276,38,0.2,0.3,1,0.4,0,0,0,1,40.19
276,39,0.0625,0.5556,1,0.1667,0,-2,0,0,21.41
276,40,0.0714,0.625,1,0.3333,0,-3,1,0,27.62
276,41,0.2353,0.375,1,0.1905,0,0,1,0,30.87
276,42,0.2381,0.5556,1,0.2667,0,-2,0,1,34.26
276,43,0.3846,0.75,1,0.5,0,-3,0,0,37.8
276,44,0.4615,0.75,1,0.6667,0,0,0,0,43.5
276,45,0.3158,1.0,1,0.2,0,-1,0,0,34.3
276,46,0.5556,1.3333,1,0.2857,0,-2,0,1,48.93
276,47,0.5882,1.625,1,0.2353,0,0,1,1,63.28
276,48,0.5263,1.5,1,0.2353,0,-1,0,0,39.45
276,49,0.2727,1.0,1,0.3636,0,-2,0,0,26.63
276,50,0.2778,1.0,1,0.2,0,-4,0,1,33.01
276,51,0.3,0.9,1,0.3077,0,-3,1,0,37.09
276,52,0.5385,1.25,1,0.2667,0,0,0,1,52.0
276,53,0.4667,1.0,1,0.16,0,-1,0,0,39.67
276,54,0.3571,1.0,1,0.5714,0,0,1,0,47.85
276,55,0.3846,1.625,1,0.2667,0,-1,0,0,39.01
276,56,0.3077,0.4286,1,0.2667,0,0,0,0,32.23
276,57,0.4615,0.3333,1,0.2353,0,-1,1,0,43.0
276,58,0.45,1.25,1,0.16,0,0,0,0,46.09
276,59,0.2222,0.875,1,0.6667,0,-3,0,0,36.76
276,60,0.4211,1.25,1,0.4,0,-2,0,0,37.02
276,61,0.2727,0.2,1,0.5,0,-1,0,1,37.2
276,62,0.5385,1.6667,1,0.2353,0,-1,0,0,42.19
276,63,0.1,0.2857,1,0.2222,0,-3,0,0,22.31
276,64,0.3462,1.0,1,0.1667,0,-3,0,0,33.56
276,65,0.1667,0.4286,1,0.4444,0,-1,0,1,32.58
276,66,0.2632,1.0,1,0.1667,0,-1,0,0,30.03
276,67,0.2857,1.0,1,0.2,0,-3,0,0,24.59
276,68,0.2,1.1667,1,0.2353,0,0,1,0,34.58
276,69,0.4,1.25,1,0.4,0,0,0,0,38.57
276,70,0.2727,0.6,1,0.5714,1,-3,0,1,44.37
276,71,0.4286,0.75,1,0.2667,0,-4,0,0,26.41
276,72,0.4706,1.4,1,0.3077,0,-2,0,0,38.58
276,73,0.3333,1.6,1,0.2,0,-2,0,0,32.24
276,74,0.1304,0.5,1,0.3333,0,-4,0,0,26.36
276,75,0.35,1.0,1,0.2222,0,-1,0,0,38.38
276,76,0.2778,0.5556,1,0.2,0,0,0,0,38.13
276,77,0.4762,1.5,1,0.3636,0,-4,1,0,44.85
276,78,0.4,1.2857,1,0.3636,0,0,0,0,47.77
276,79,0.2692,0.6667,1,0.2,0,-3,0,0,30.87
276,80,0.5294,1.625,1,0.1739,0,-2,0,0,40.97
277,1,0.5714,1.75,1,1.0,0,-1,0,0,56.27
277,2,0.3077,1.1667,0,1.0,0,-3,1,1,32.14
277,3,0.25,0.7778,0,1.0,0,0,0,0,37.45
277,4,0.5,1.375,1,1.0,0,1,0,0,50.09
277,5,0.1875,0.5714,0,1.0,0,1,0,1,36.73
277,6,0.5,1.3333,1,1.0,0,1,0,0,60.86
277,7,0.5,1.125,1,1.0,0,1,0,0,60.1
277,8,0.16,0.7,0,1.0,0,-3,1,0,29.08
277,9,0.2105,0.7,1,1.0,0,-3,0,0,37.69
277,10,0.2667,1.0,1,1.0,0,-1,0,0,49.06
277,11,0.5,1.5,0,1.0,0,0,0,0,42.67
277,12,0.6154,1.7143,1,1.0,0,1,0,0,56.4
277,13,0.5294,1.4,1,1.0,0,0,1,0,56.88
277,14,0.4545,1.7143,1,1.0,0,-2,0,0,48.01
277,15,0.3462,0.7,1,1.0,0,-1,0,0,46.54
277,16,0.2353,0.7778,1,1.0,0,1,0,0,39.3
277,17,0.4286,1.375,1,1.0,0,0,0,0,52.64
277,18,0.3636,0.8,1,1.0,0,-3,0,0,45.23
277,19,0.1176,0.6667,1,1.0,0,1,0,0,33.02
277,20,0.5833,1.8571,1,1.0,0,0,0,0,61.47
277,21,0.1818,0.6,0,1.0,0,-1,1,0,32.87
277,22,0.2778,1.25,1,1.0,0,-2,0,0,49.84
277,23,0.2857,1.1667,0,1.0,0,1,0,0,28.8
277,24,0.6,1.5714,1,1.0,0,1,1,0,65.46
277,25,0.6364,1.7143,1,1.0,0,-2,0,0,59.43
277,26,0.3478,0.9167,1,1.0,0,-1,0,0,49.09
277,27,0.0769,0.5714,0,1.0,0,-3,0,0,26.15
277,28,0.8333,1.8333,1,1.0,0,1,0,0,69.71
277,29,0.0769,0.6667,0,1.0,0,-1,0,0,20.89
277,30,0.6,1.4286,1,1.0,0,-2,0,0,57.49
277,31,0.4286,1.1429,1,1.0,0,-3,0,1,55.79
277,32,0.3333,1.125,0,1.0,0,0,0,0,46.25
277,33,0.25,0.75,0,1.0,0,-1,0,1,31.45
277,34,0.3636,1.2857,0,1.0,0,-1,0,0,37.19
277,35,0.1111,0.7,0,1.0,0,1,0,1,32.83
277,36,0.1923,1.0,1,1.0,0,-2,0,0,39.38
277,37,0.2,0.5714,0,1.0,0,-3,0,0,25.05
277,38,0.4,1.2,1,1.0,0,1,1,0,57.04
